sausage,pork,hamburger meat,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,cat food,hair spray,,hard cheese,bottled water,salty snack,popcorn,waffles,cleaner,,,,,,,,,,,,,,,,,,,,,,
finished products,pork,grapes,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,yogurt,condensed milk,sliced cheese,specialty cheese,mayonnaise,cat food,liquor,salty snack,nut snack,napkins,dishes,shopping bags,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,popcorn,,,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,dessert,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,curd,bottled water,soda,misc. beverages,popcorn,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,
pork,onions,whole milk,butter,sliced cheese,pastry,sugar,Instant food products,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,other vegetables,whole milk,brown bread,pastry,flour,bottled water,soda,fruit/vegetable juice,canned beer,long life bakery product,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,cream cheese ,long life bakery product,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,berries,other vegetables,whole milk,dessert,butter milk,UHT-milk,domestic eggs,salty snack,,,,,,,,,,,,,,,,,,,,
sausage,chicken,hamburger meat,pip fruit,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,zwieback,soda,chocolate marshmallow,dessert,yogurt,frozen vegetables,rolls/buns,baking powder,pickled vegetables,seasonal products,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,beef,other vegetables,soups,soda,soap,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,curd,frozen vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,margarine,,,whole milk,butter,pasta,honey,coffee,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,hamburger meat,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,processed cheese,,,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,soups,newspapers,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,pork,grapes,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,soda,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,domestic eggs,rolls/buns,margarine,cereals,pickled vegetables,canned fish,dog food,salty snack,specialty chocolate,dental care,kitchen towels,shopping bags,,,,,,,,,,,,,,,,
other vegetables,cream cheese ,frozen fruits,frozen fish,yogurt,UHT-milk,specialty cheese,pastry,cake bar,seasonal products,detergent,pot plants,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,berries,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,red/blush wine,,,dessert,yogurt,whipped/sour cream,domestic eggs,pasta,specialty vegetables,sweet spreads,soda,long life bakery product,napkins,shopping bags,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,berries,whole milk,salty snack,chewing gum,candy,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,dessert,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whipped/sour cream,,,other vegetables,whole milk,butter,sliced cheese,rolls/buns,white bread,brown bread,pastry,jam,soda,fruit/vegetable juice,syrup,chocolate,dish cleaner,dental care,napkins,newspapers,,,,,,,,,,,
sausage,beef,berries,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pasta,bottled beer,,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,frozen dessert,rolls/buns,dessert,frozen fish,frozen potato products,red/blush wine,seasonal products,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,berries,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,packaged fruit/vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese ,,,whole milk,white bread,pastry,oil,margarine,sugar,fruit/vegetable juice,cake bar,chocolate,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,finished products,fish,root vegetables,other vegetables,dessert,cream cheese ,rolls/buns,cat food,bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,chicken,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,butter,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,whole milk,yogurt,frozen meals,domestic eggs,brown bread,pasta,sugar,Instant food products,canned fish,soda,salty snack,popcorn,chocolate,dish cleaner,shopping bags,,,,,,,,,,,,,
hamburger meat,citrus fruit,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,domestic eggs,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled beer,,,butter,yogurt,UHT-milk,domestic eggs,margarine,bottled water,soda,salty snack,newspapers,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,cake bar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,rum,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,onions,other vegetables,dessert,yogurt,frozen meals,rolls/buns,sugar,cat food,soda,fruit/vegetable juice,salty snack,popcorn,cake bar,,,,,,,,,,,,,,,
beef,hamburger meat,berries,root vegetables,berries,root vegetables,onions,other vegetables,whole milk,butter,whipped/sour cream,ice cream,rolls/buns,margarine,mustard,ready soups,bottled water,canned beer,skin care,hygiene articles,,,,,,,,,,,,
sausage,chicken,pip fruit,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,whole milk,curd,semi-finished bread,candy,detergent,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,frozen vegetables,frozen meals,domestic eggs,soda,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,curd,onions,whole milk,beverages,mayonnaise,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,root vegetables,sliced cheese,brown bread,sugar,fruit/vegetable juice,canned beer,cleaner,bathroom cleaner,napkins,newspapers,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,other vegetables,yogurt,frozen dessert,rolls/buns,margarine,seasonal products,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,white wine,,other vegetables,yogurt,UHT-milk,processed cheese,white bread,semi-finished bread,oil,margarine,pickled vegetables,coffee,soda,liquor (appetizer),napkins,light bulbs,,,,,,,,,,,,,,
ham,meat,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,rolls/buns,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,chocolate marshmallow,,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,herbs,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,oil,coffee,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,waffles,,,whole milk,butter,whipped/sour cream,soft cheese,cream cheese ,processed cheese,frozen vegetables,frozen fruits,pastry,sugar,soda,long life bakery product,waffles,chocolate marshmallow,candy,,,,,,,,,,,,,
chicken,pork,beef,other vegetables,bottled beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,pickled vegetables,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,chocolate marshmallow,,,whole milk,roll products ,oil,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,herbs,fruit/vegetable juice,dishes,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,pastry,bottled water,soda,fruit/vegetable juice,bottled beer,brandy,cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,
beef,yogurt,white bread,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,frozen potato products,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,canned beer,,,margarine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,hamburger meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,domestic eggs,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,specialty bar,,,whipped/sour cream,cream cheese ,frozen vegetables,tea,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,berries,curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,,,yogurt,sliced cheese,hard cheese,domestic eggs,zwieback,baking powder,napkins,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,whole milk,butter,domestic eggs,oil,sugar,jam,bottled water,pot plants,,,,,,,,,,,,,,,,,,,,,,
ham,beef,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,domestic eggs,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,sliced cheese,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,liquor,,,rolls/buns,white bread,soda,syrup,canned beer,long life bakery product,candy,rubbing alcohol,cling film/bags,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,grapes,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,beverages,canned beer,shopping bags,root vegetables,other vegetables,condensed milk,curd cheese,roll products ,pasta,oil,coffee,soda,fruit/vegetable juice,bottled beer,abrasive cleaner,bathroom cleaner,napkins,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,other vegetables,whole milk,yogurt,sliced cheese,canned beer,house keeping products,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,citrus fruit,pip fruit,other vegetables,frozen meals,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,nuts/prunes,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,fruit/vegetable juice,canned beer,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,candy,shopping bags,,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pastry,margarine,butter milk,yogurt,cream cheese ,tidbits,frozen potato products,rolls/buns,white bread,mustard,fruit/vegetable juice,salty snack,long life bakery product,chocolate,specialty bar,napkins,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,frozen vegetables,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,specialty cheese,bottled water,sugar,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,grapes,whole milk,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,cream cheese ,,,other vegetables,pastry,soda,specialty chocolate,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,grapes,berries,butter,yogurt,whipped/sour cream,salty snack,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,bottled beer,,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,frozen fish,margarine,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,salty snack,specialty chocolate,salty snack,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,soda,bottled beer,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soft cheese,margarine,bottled water,butter,sliced cheese,domestic eggs,jam,bottled water,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,herbs,packaged fruit/vegetables,butter,curd,dessert,yogurt,whipped/sour cream,UHT-milk,domestic eggs,pastry,flour,margarine,cereals,canned fish,cat food,bottled water,bottled beer,hygiene articles,napkins,,,,,,,,,,,
hamburger meat,tropical fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,frozen vegetables,bottled beer,,soft cheese,margarine,cat food,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,herbs,other vegetables,salty snack,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,,,,whipped/sour cream,domestic eggs,pastry,popcorn,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,brown bread,pastry,pastry,bottled beer,specialty bar,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,yogurt,domestic eggs,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,salt,canned fish,bottled water,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,other vegetables,canned beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,butter milk,pickled vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,red/blush wine,,,other vegetables,whole milk,rolls/buns,white bread,pastry,Instant food products,waffles,chocolate,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,hamburger meat,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,cereals,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,white bread,,root vegetables,other vegetables,whole milk,pastry,semi-finished bread,syrup,shopping bags,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,pip fruit,berries,domestic eggs,canned vegetables,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,sliced cheese,waffles,chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,
ham,yogurt,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,yogurt,napkins,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,brown bread,canned beer,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,shopping bags,,other vegetables,whole milk,butter,curd,whipped/sour cream,cat food,salty snack,popcorn,pot plants,shopping bags,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cereals,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,liquor (appetizer),,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,margarine,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,salty snack,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,misc. beverages,canned beer,yogurt,whipped/sour cream,rolls/buns,bottled water,soda,misc. beverages,chocolate,specialty chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,pip fruit,other vegetables,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,domestic eggs,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,canned beer,liquor (appetizer),chocolate marshmallow,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,white bread,,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,margarine,,pip fruit,root vegetables,whole milk,butter,curd,yogurt,cream,sliced cheese,hard cheese,frozen vegetables,frozen fish,frozen potato products,brown bread,margarine,baking powder,cat food,pet care,soda,fruit/vegetable juice,nut snack,chocolate,female sanitary products,hygiene articles,napkins,house keeping products,,,
sausage,pork,citrus fruit,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,long life bakery product,chocolate,candles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,pastry,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,brown bread,red/blush wine,chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,soft cheese,semi-finished bread,domestic eggs,canned fruit,soda,waffles,candy,newspapers,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,UHT-milk,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,butter milk,brown bread,canned beer,bottled water,soda,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,yogurt,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,frozen vegetables,rolls/buns,oil,bottled beer,canned beer,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,sugar,,,margarine,salty snack,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
butter,curd,yogurt,whipped/sour cream,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,herbs,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,frozen vegetables,rolls/buns,white bread,brown bread,roll products ,oil,sugar,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,other vegetables,butter,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,white bread,pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,UHT-milk,sliced cheese,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,other vegetables,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,other vegetables,pastry,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,canned beer,snack products,,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter,butter milk,domestic eggs,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,butter,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,oil,soda,bottled beer,salty snack,popcorn,newspapers,,,,,,,,,,,,,,,,,,,,,,
ham,pork,berries,root vegetables,other vegetables,whole milk,yogurt,frozen vegetables,pet care,bottled water,seasonal products,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,grapes,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,pasta,bottled water,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,whole milk,brown bread,whole milk,pastry,flour,oil,sugar,dog food,chocolate,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,grapes,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,yogurt,UHT-milk,salty snack,pip fruit,other vegetables,yogurt,rolls/buns,mustard,canned vegetables,cake bar,napkins,newspapers,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,citrus fruit,tropical fruit,whipped/sour cream,beverages,white bread,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,tropical fruit,other vegetables,citrus fruit,other vegetables,packaged fruit/vegetables,whole milk,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,newspapers,flower (seeds),,margarine,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,brown bread,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,bottled water,soda,,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,dessert,UHT-milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,bottled water,misc. beverages,shopping bags,baking powder,misc. beverages,sparkling wine,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,whipped/sour cream,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,white wine,long life bakery product,bottled water,chewing gum,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,beverages,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,,,,baking powder,canned fish,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,tropical fruit,berries,butter milk,yogurt,hard cheese,coffee,photo/film,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,rolls/buns,onions,other vegetables,whole milk,rolls/buns,soups,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,grapes,root vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
